id,category,subcategory,difficulty,question,expected_answer,constraint_complexity,constraint_priority,anchor_topic,pair_id,failure_mode,isolation_rationale,analysis_scope
683,conflict_paired,statement_order_flip,easy,"Outline exactly 4 common dances, without using the word 'ballet'.",COUNT=4|FORBIDDEN=ballet,paired,strict,,pair_16_count_forbidden_std,compliance,Standard constraint order; paired with reversed-order variant for priority ablation,primary
684,conflict_paired,statement_order_flip,easy,Do not use the word 'ballet'. Outline exactly 4 common dances.,COUNT=4|FORBIDDEN=ballet,paired,strict,,pair_16_count_forbidden_rev,compliance,Reversed constraint order; paired with standard for priority ablation,primary
685,conflict_paired,statement_order_flip,medium,"State exactly 3 schools of philosophy, without using the word 'Plato'.",COUNT=3|FORBIDDEN=Plato,paired,strict,,pair_17_count_forbidden_std,compliance,Standard constraint order; paired with reversed-order variant for priority ablation,primary
686,conflict_paired,statement_order_flip,medium,Do not use the word 'Plato'. State exactly 3 schools of philosophy.,COUNT=3|FORBIDDEN=Plato,paired,strict,,pair_17_count_forbidden_rev,compliance,Reversed constraint order; paired with standard for priority ablation,primary
687,conflict_paired,statement_order_flip,hard,"Name exactly 4 types of poetry, without using the word 'sonnet'.",COUNT=4|FORBIDDEN=sonnet,paired,strict,,pair_18_count_forbidden_std,compliance,Standard constraint order; paired with reversed-order variant for priority ablation,primary
688,conflict_paired,statement_order_flip,hard,Do not use the word 'sonnet'. Name exactly 4 types of poetry.,COUNT=4|FORBIDDEN=sonnet,paired,strict,,pair_18_count_forbidden_rev,compliance,Reversed constraint order; paired with standard for priority ablation,primary
689,conflict_paired,statement_order_flip,easy,"Provide exactly 4 continents, in alphabetical order.",COUNT=4|ORDER=alphabetical,paired,strict,,pair_19_count_order_std,compliance,Standard constraint order; paired with reversed-order variant for priority ablation,primary
690,conflict_paired,statement_order_flip,easy,"In alphabetical order, provide exactly 4 continents.",COUNT=4|ORDER=alphabetical,paired,strict,,pair_19_count_order_rev,compliance,Reversed constraint order; paired with standard for priority ablation,primary
691,conflict_paired,statement_order_flip,medium,"Identify exactly 3 chess world champions, in alphabetical order.",COUNT=3|ORDER=alphabetical,paired,strict,,pair_20_count_order_std,compliance,Standard constraint order; paired with reversed-order variant for priority ablation,primary
692,conflict_paired,statement_order_flip,medium,"In alphabetical order, identify exactly 3 chess world champions.",COUNT=3|ORDER=alphabetical,paired,strict,,pair_20_count_order_rev,compliance,Reversed constraint order; paired with standard for priority ablation,primary
693,conflict_paired,statement_order_flip,hard,"Specify exactly 4 axioms of set theory, in alphabetical order.",COUNT=4|ORDER=alphabetical,paired,strict,,pair_21_count_order_std,compliance,Standard constraint order; paired with reversed-order variant for priority ablation,primary
694,conflict_paired,statement_order_flip,hard,"In alphabetical order, specify exactly 4 axioms of set theory.",COUNT=4|ORDER=alphabetical,paired,strict,,pair_21_count_order_rev,compliance,Reversed constraint order; paired with standard for priority ablation,primary
695,conflict_paired,statement_order_flip,easy,Enumerate exactly 3 benefits of meditation. Each must be exactly 2 sentences.,COUNT=3|SENTENCES=2,paired,strict,,pair_22_count_sent_std,compliance,Standard constraint order; paired with reversed-order variant for priority ablation,primary
696,conflict_paired,statement_order_flip,easy,Each item must be exactly 2 sentences. Enumerate exactly 3 benefits of meditation.,COUNT=3|SENTENCES=2,paired,strict,,pair_22_count_sent_rev,compliance,Reversed constraint order; paired with standard for priority ablation,primary
697,conflict_paired,statement_order_flip,medium,Provide exactly 4 properties of mammals. Each must be exactly 1 sentence.,COUNT=4|SENTENCES=1,paired,strict,,pair_23_count_sent_std,compliance,Standard constraint order; paired with reversed-order variant for priority ablation,primary
698,conflict_paired,statement_order_flip,medium,Each item must be exactly 1 sentence. Provide exactly 4 properties of mammals.,COUNT=4|SENTENCES=1,paired,strict,,pair_23_count_sent_rev,compliance,Reversed constraint order; paired with standard for priority ablation,primary
699,conflict_paired,statement_order_flip,hard,Give exactly 3 features of quantum mechanics. Each must be exactly 2 sentences.,COUNT=3|SENTENCES=2,paired,strict,,pair_24_count_sent_std,compliance,Standard constraint order; paired with reversed-order variant for priority ablation,primary
700,conflict_paired,statement_order_flip,hard,Each item must be exactly 2 sentences. Give exactly 3 features of quantum mechanics.,COUNT=3|SENTENCES=2,paired,strict,,pair_24_count_sent_rev,compliance,Reversed constraint order; paired with standard for priority ablation,primary
701,conflict_paired,statement_order_flip,medium,"Identify exactly 3 Renaissance artists, each in under 6 words, formatted as a numbered list.",COUNT=3|MAX_WORDS=6|FORMAT=numbered_list,paired,strict,,pair_25_triple_std,compliance,Standard constraint order; paired with reversed-order variant for priority ablation,primary
702,conflict_paired,statement_order_flip,medium,Format as a numbered list. Each item under 6 words. Identify exactly 3 Renaissance artists.,COUNT=3|MAX_WORDS=6|FORMAT=numbered_list,paired,strict,,pair_25_triple_rev,compliance,Reversed constraint order; paired with standard for priority ablation,primary
703,conflict_paired,statement_order_flip,easy,"Outline exactly 4 species of dinosaur, each in under 5 words, formatted as a bullet list.",COUNT=4|MAX_WORDS=5|FORMAT=bullet_list_newline,paired,strict,,pair_26_triple_std,compliance,Standard constraint order; paired with reversed-order variant for priority ablation,primary
704,conflict_paired,statement_order_flip,easy,Format as a bullet list. Each item under 5 words. Outline exactly 4 species of dinosaur.,COUNT=4|MAX_WORDS=5|FORMAT=bullet_list_newline,paired,strict,,pair_26_triple_rev,compliance,Reversed constraint order; paired with standard for priority ablation,primary
705,conflict_paired,statement_order_flip,medium,"Specify exactly 4 European capitals, each in under 4 words, formatted as a numbered list, without using 'Paris'.",COUNT=4|MAX_WORDS=4|FORMAT=numbered_list|FORBIDDEN=Paris,paired,strict,,pair_27_quad_std,compliance,Standard constraint order; paired with reversed-order variant for priority ablation,primary
706,conflict_paired,statement_order_flip,medium,Do not use 'Paris'. Format as a numbered list. Each item under 4 words. Specify exactly 4 European capitals.,COUNT=4|MAX_WORDS=4|FORMAT=numbered_list|FORBIDDEN=Paris,paired,strict,,pair_27_quad_rev,compliance,Reversed constraint order; paired with standard for priority ablation,primary
707,conflict_paired,statement_order_flip,hard,"State exactly 3 Greek philosophers, each in under 6 words, formatted as a bullet list, without using 'Plato'.",COUNT=3|MAX_WORDS=6|FORMAT=bullet_list_newline|FORBIDDEN=Plato,paired,strict,,pair_28_quad_std,compliance,Standard constraint order; paired with reversed-order variant for priority ablation,primary
708,conflict_paired,statement_order_flip,hard,Do not use 'Plato'. Format as a bullet list. Each item under 6 words. State exactly 3 Greek philosophers.,COUNT=3|MAX_WORDS=6|FORMAT=bullet_list_newline|FORBIDDEN=Plato,paired,strict,,pair_28_quad_rev,compliance,Reversed constraint order; paired with standard for priority ablation,primary
709,conflict_paired,statement_order_flip,hard,"Provide exactly 3 schools of psychology, each in under 7 words, formatted as a numbered list, without using 'Freud', in alphabetical order.",COUNT=3|MAX_WORDS=7|FORMAT=numbered_list|FORBIDDEN=Freud|ORDER=alphabetical,paired,strict,,pair_29_quint_std,compliance,Standard constraint order; paired with reversed-order variant for priority ablation,primary
710,conflict_paired,statement_order_flip,hard,"In alphabetical order, do not use 'Freud', format as a numbered list, each item under 7 words. Provide exactly 3 schools of psychology.",COUNT=3|MAX_WORDS=7|FORMAT=numbered_list|FORBIDDEN=Freud|ORDER=alphabetical,paired,strict,,pair_29_quint_rev,compliance,Reversed constraint order; paired with standard for priority ablation,primary
